sample_index,sample_id,label,class_code,origin_zh,source_cube,source_replicate,seed_id,constructed_batch,analysis_split,relative_csv_path,relative_mat_path,csv_path_sha256,mat_path_sha256,csv_size_bytes,mat_size_bytes,development_csv_sha256,mat_content_sha256
1159,7-1/30,7,XJH,新疆和田,7-1,1,30,5,development,7-1/30.csv,7-1/30.mat,ae19fb83012cfbf5701894089bbfcaf556650b8e1e6ec7ab198bbb6115d6e3fa,03c17a22e1fdab67d681103462b7f91c714d6f531b4eb1b62f843e1951e62c27,12029,1154916,19740001187141583ec6ada602214a0fb6906ede5b33f314b6308cac2469f75c,not_read_in_development
1160,7-1/31,7,XJH,新疆和田,7-1,1,31,2,development,7-1/31.csv,7-1/31.mat,2d8f36e2d493118afbfe0dc1b509a278b60e861268a753d3f4d0caa709c2dcde,c4d3b3400acce9f117cdcff9b3ea8227a3bf142819c8ba580845ace57943f332,12017,1158179,1c53e90906acbe3a2fd178a21b494cf106c2e1fa81ba309c3ab37638a4bdedf2,not_read_in_development
1161,7-1/32,7,XJH,新疆和田,7-1,1,32,4,development,7-1/32.csv,7-1/32.mat,74f1bffbc0c9bcaea234a9307c5eab9e71296193f9919cff79d5b1ea8fe6d7b7,31133eac5103f2caa212b4b368ad882aee6fafb5418b61772099f7481bd53fd8,12036,1063621,a90cdf758c670f5f1c074b4b9f4e3a1584095e9e9ce43b90cbdf6eea4795cfa3,not_read_in_development
1162,7-1/33,7,XJH,新疆和田,7-1,1,33,3,development,7-1/33.csv,7-1/33.mat,5c2cadde1c057ef7bb385b87010be111198f5029d50ad21ebd12516a1337df11,4897d69666223eefec5f7d23fa1adfedf60bf4fd29c855b3909fd48ed3bb41e1,12032,1310684,060b8e081e114c7209cb0ba319bb46e4fb1eb028f59a1ff70e387b581cacde8b,not_read_in_development
1163,7-1/34,7,XJH,新疆和田,7-1,1,34,2,development,7-1/34.csv,7-1/34.mat,5af39c908e21a4858f947977cf5c9d345929583a10ff651d128187da14659f79,2b5b651c332c52011868126dc2e27a9a3a26fef5ad60f7e8477997252580016e,12036,778583,e9fd061186b4e0aae175705b617062f0d0be5e2d47dbd2f046b90eda5ed2fe1f,not_read_in_development
1164,7-1/35,7,XJH,新疆和田,7-1,1,35,0,development,7-1/35.csv,7-1/35.mat,9a84193f392933c77d1895cf2aff44759681e83b1b650b4a9712e45c17f2ff31,fc885bcef02c970258a90ae91f35e6d95d6828afb75e7ca41a5223ef133f86f5,12030,1175250,8568c884064228432f6c73a64501360166ae60aef8747a9c8f839e0c1f852b01,not_read_in_development
1165,7-1/36,7,XJH,新疆和田,7-1,1,36,4,development,7-1/36.csv,7-1/36.mat,a8632888748d3cca7a952c784fc2879060cf371289b3b73d9c668c87720dd6d5,2559d62b33c9894235f4a8e1ecdbea495faa5d263ebb06b49848eeeeef960ebd,12030,964869,bba35536a72949abbb343416375a39f2274c6cb66288b41724e05572a0fb0a0e,not_read_in_development
1166,7-1/37,7,XJH,新疆和田,7-1,1,37,2,development,7-1/37.csv,7-1/37.mat,f196953a6e1e4e1809fc547d0672b22656b40b2e414dede4fcd43cf3e5790abb,00b8d84061e5c5f1b436780b6435d6153e92af2442eeb4019e122f165b9bd9f9,12027,1101155,6c4da302f23e8ec2fc91c6dd70cdd09586ce4a2163a33403582a5bcd534d3b94,not_read_in_development
1167,7-1/38,7,XJH,新疆和田,7-1,1,38,7,development,7-1/38.csv,7-1/38.mat,ec2f1fe765a2d9f963f90f13eadca385d65501bb015383be95428dc61f0f448a,f679e403788735332823016dc28fd3d7292af9566c4a0f3771fea72317e4af85,12027,1143801,a59e83220befecfdd3b4b3fe08c618b86f83cdac77b7d9d5ce36014589830c3b,not_read_in_development
1168,7-1/39,7,XJH,新疆和田,7-1,1,39,2,development,7-1/39.csv,7-1/39.mat,933c74d7e135a719be4d7da98fe835852dfa3aedff500b6d1a174f04522035cf,def13a44e888c74cd03b6dbafcad8fc439a844647c8db65ebff346cd94429a45,12036,1098560,aa0a6e6d172288b41d2c3506632586ff9872d1337b60169b07ecc7491dd4fa5d,not_read_in_development
1169,7-1/40,7,XJH,新疆和田,7-1,1,40,5,development,7-1/40.csv,7-1/40.mat,8fcc83980c38b59f0cd2d7ee89a5d8b1b980f2fe78549d526e3fc9d880a75dbf,6a85a13cd4bfa0b0269fc4410792364e153bdb2ac58d3b5f9bf2c7361d65d5de,12036,1088483,4e64d30b10e1422ff36aef09ffd0b8326e8c57f39bb55547cb6f46f4091733b6,not_read_in_development
1170,7-1/41,7,XJH,新疆和田,7-1,1,41,6,development,7-1/41.csv,7-1/41.mat,151e9a0792d54b1154de888b1c7dd791e7ed910df7c60d24902d77d5c5c23aed,1b4168a4f5f808db10bdc440b863583ef47a5ddfe03827e3d714a0673fac3eec,12012,1270200,5a23bc28ac58ae675d0a6e87b4cb9e1056c137ed564156c7cbb66168f9f0a92c,not_read_in_development
1171,7-1/42,7,XJH,新疆和田,7-1,1,42,0,development,7-1/42.csv,7-1/42.mat,3eab3e2753b3d247d72826fa47d3c342b62bd0ff4a023dd4516966e89acdffa4,15bb315a210eab7be9533b61d91e6ebef5219b6c18e6e3d68e399f4e9fdbdbc1,12035,1020599,aee7b43ae84f6ef1e93958187045bec9d43f593170f2546dc27c5bdf6f4bdb05,not_read_in_development
1172,7-1/43,7,XJH,新疆和田,7-1,1,43,0,development,7-1/43.csv,7-1/43.mat,a2dab42d28f1819241ee34b20e1cc3d5f7365acc21e06c1d0e2c48712741f904,a2c978f614aa0412823ff80748b03c6d79fd8311498ab5eccc8a489e561d9dc9,12029,1004649,e187ac1fa23abc0637721765b1a0d80841ac420a666c1c51699e87992495f951,not_read_in_development
1174,7-1/45,7,XJH,新疆和田,7-1,1,45,0,development,7-1/45.csv,7-1/45.mat,28d3c4a7e369db57d2a5da1034b86d04425d12e065efe7fc6c68d2b4e52fa5d6,42baa133273284a56f53697d8265343b61c5906e0290596d843b0481093d9c66,12027,1095908,f97c3b7de5446296ccc4fecc22b175b019a0bfffea8a905468a7211bff66604a,not_read_in_development
1175,7-1/46,7,XJH,新疆和田,7-1,1,46,4,development,7-1/46.csv,7-1/46.mat,79e428e7ae07ed169775fd1377bd4471aecf968cceab14104ab9686071a30a8f,5f89562c38670f5e0e9e0fee1801e3e0cdf11004f2fb4918c2ac75937f26872e,12027,916377,ba8f95e054565298cf749bc42277e0b1c4e3cc8d8843cc9429135701a980542a,not_read_in_development
1176,7-1/47,7,XJH,新疆和田,7-1,1,47,5,development,7-1/47.csv,7-1/47.mat,1d49ddf5f19375d4aadcf84ea6379c1fcd1439d076c7b217bc9dae1176a1adcc,89b1eb47471503b6857deddbb589102fc4b6062bdf40b230948f967475cd6055,12029,941145,0bd0f8d58f6ae8ab93494db4853d78fb9bb5f9e3e8f9088b8c8091d9b61c8710,not_read_in_development
1178,7-1/49,7,XJH,新疆和田,7-1,1,49,1,development,7-1/49.csv,7-1/49.mat,40a7c253854f4e62fc056c01dba634f56b2559f7b111e704fa64d4283db369da,3454e6b9719b64d2ec7755ee0ea02dfd1a259f23bf1931c03f90d895fc4a2c26,12023,1091951,3f74a707c06c1ac368726de2d593a568ce82d48d393b94741e84991a670eca25,not_read_in_development
1179,7-1/50,7,XJH,新疆和田,7-1,1,50,1,development,7-1/50.csv,7-1/50.mat,ea150d10f16009b33cd563462402b70543078f39f58135efd9ce009ba57b6c73,d75d0e1f675383ab3fe2a3e4aade28e69d3df6442e14c093a05bf697a5e26f0b,12028,754135,213f43f5ca5d64360640bd3ffa79f8cb2ad12dcbcd638d3febea0cdd7c2831b9,not_read_in_development
1180,7-1/51,7,XJH,新疆和田,7-1,1,51,3,development,7-1/51.csv,7-1/51.mat,3972c34c3ea7687c4ca98b3b34bb3c74077402062501e7a2393b0787e57229b4,611972f4eb6e32f6e2fe60c393baed79c32da1df394db21127a4bb876d866d59,12027,1018576,2246c797a236179f8e38ea231266e6e97dec61ffe77592181f12f72c80510aa1,not_read_in_development
1181,7-1/52,7,XJH,新疆和田,7-1,1,52,7,development,7-1/52.csv,7-1/52.mat,8cd2f93abaf3fa2aef872877a94a645b6424e9a30ce5a96ece248fd92873a1ed,e8f11ae7e080578fecd40def396a07dc505b09dcf9a1b6a300281ac362508198,12032,1241267,d3c859141669fa5057835e2c9b8365196e5b6b5508a88086afedc67e2a4d5d75,not_read_in_development
1182,7-1/53,7,XJH,新疆和田,7-1,1,53,7,development,7-1/53.csv,7-1/53.mat,51da09163710c8b6d308b289431436be0b3a2b83e5f6e440696a6d326b16a5af,e9967ad7982b66dc05e9904ad283b896a091361cf786dd3b54021dcbf1812872,12029,1169999,73cc784ec69f798812181bf653d4946bf9beb6b0385ca896c6945871c4d1a18c,not_read_in_development
1184,7-1/55,7,XJH,新疆和田,7-1,1,55,5,development,7-1/55.csv,7-1/55.mat,c91c91eea0b3c7d6c02c11707209af4d0d13fc3a343264d934f2ac95c34ff726,86b8c30d4395eedfe31a2b2610fc3dea661501d6a9524279ddc8229ab812e804,12034,1026317,a772e68b00f027663a10646a9ebbd563485e07c6123c20ffa35edee2f1702aff,not_read_in_development
1185,7-1/56,7,XJH,新疆和田,7-1,1,56,0,development,7-1/56.csv,7-1/56.mat,631020c8c17b16bfc7592355c22b145b484d5e630e90201ab23a4cfbc3dcc5df,3090a33ddb9eaac537feb4980e599897f51821c50fbd1f35c09d83ff25d97530,12030,1057759,2885f3bb790dc600dc42fb7888ed086ff391f696ad74ed1cf3dd00c0d1540667,not_read_in_development
1186,7-1/57,7,XJH,新疆和田,7-1,1,57,1,development,7-1/57.csv,7-1/57.mat,b2caf10ac2541cbeef40a7a76116400ab2c5dac2093656a143bce9ad286a4841,5d7f17e71bdd380c5c6dc1a8ba934b9b3751237f2d415573620174ad9036c4a4,12023,765914,8b6bf9135500317c63d8fd9fa16bd54c3f94ca8b0bfa2176585b074e940200d0,not_read_in_development
1187,7-1/58,7,XJH,新疆和田,7-1,1,58,4,development,7-1/58.csv,7-1/58.mat,47e847b7d508fd5040897d626a910e661948ec548b28577a97c59d3ba96913a8,d15c33f22e4426dfa82a25c0fbcc938215cbf0cddbcbe084f59f42363262478a,12024,955727,de395ac7df52a190f7624184387a584981ea4bbb0f44f51ac0f7d85cf045ac21,not_read_in_development
1188,7-1/59,7,XJH,新疆和田,7-1,1,59,6,development,7-1/59.csv,7-1/59.mat,f4bbf2bb434b63fe33aaa75eb897eb0947efac194c6b6e8e6cf9559078d830b1,64b4423770f1b1c1c37e7ac125374c3af562314643ac6e8af70f979009d83829,12037,952889,92356785c21c35bc14074db77973c6c6904016717c81cf57f3af061e397cb05f,not_read_in_development
1189,7-1/60,7,XJH,新疆和田,7-1,1,60,6,development,7-1/60.csv,7-1/60.mat,a3717d1e6de87efaf19091cfa53b0e15c778f76f20bb2c85acea872ddb721318,70c685d58c749679a56edc299cad7f0d2b3ed7479a534f88241fc7781a30e4f0,12026,945875,f1cf67cb4d9d0084352d8e7906ab2566fd68ef0433ffa4fdc9df65a2dc399bb9,not_read_in_development
1191,7-1/62,7,XJH,新疆和田,7-1,1,62,7,development,7-1/62.csv,7-1/62.mat,11382a5fc3896afb77867b70f6f6b13406bba62816f91eaae0ab41a9b7fe8921,568750831fa82ca1da4ff33d7808d0ca4b37bb8c1e2d4ebe14ac45a44b95a707,12021,1101064,1ff5419ed1384692186baf3d5443a32ee36daafd12ff3ed29b25eb98ed0a13f3,not_read_in_development
1192,7-1/63,7,XJH,新疆和田,7-1,1,63,7,development,7-1/63.csv,7-1/63.mat,a3a5ba9def58ed096ec232f01bbb0890f86cad5ee0728bae6aad1e9a57b4c8c1,0bf780c718c3fa1006658e7422b2c2d31c184a775de09fc0328ced0c0c366b7c,12026,1090324,1c5556e743602f39dcf25517f752853847b08c737639f6e897a267ac0c05edff,not_read_in_development
1193,7-1/64,7,XJH,新疆和田,7-1,1,64,1,development,7-1/64.csv,7-1/64.mat,0524e8730fbea95fa8ad9e7ae5b044bb7ab89341032e74b1aa98e4201658a074,c2c707f6119585710072bf26437d6e38ae741ee5aa497baaa2f95cd51b0673fc,12026,1277666,f3b2573588b99a577dbdee531440482a59e1b46b707c267cde11565ef34de7b5,not_read_in_development
1194,7-1/65,7,XJH,新疆和田,7-1,1,65,6,development,7-1/65.csv,7-1/65.mat,7ddce295bb7f12dedc6988ff5f085bc4fc134fe7640b7e051b2d666e3baa197a,874174e3b5d0d60150be9ec210dfa38709b8cb318b3d21e51928d0012ff98c19,12028,872551,f8adb379e22c5cc6eb0901019e1e45dcc65161cd6117fde2d3833b9372cf68d3,not_read_in_development
1195,7-1/66,7,XJH,新疆和田,7-1,1,66,2,development,7-1/66.csv,7-1/66.mat,5da279419c24264d7ed0ddcc03bff892d0e7e0342a0519b56cf3f2f704791188,e22127996be062628e6c31d8dded8385dd83ba3505a4d82439fa2794e3dae1ed,12040,859253,ac109da5f80ac42310cb79512fc368f189ed112f09c4bd6da7d4c179e83af80b,not_read_in_development
1196,7-1/67,7,XJH,新疆和田,7-1,1,67,4,development,7-1/67.csv,7-1/67.mat,c6b3693ed9aae8c493bd76b3a3ede58e959e27595863b910bd87f156191e12db,14b9ec7783efb782de510a6b7513a42eb71685992d7fef010da8e00aa53e83d0,12017,861142,0a74bb729a0da69808485a7121190898d04908784ac3b5b38877b93d15779958,not_read_in_development
1197,7-1/68,7,XJH,新疆和田,7-1,1,68,5,development,7-1/68.csv,7-1/68.mat,6bdc7d7337261cdde6939fb7ad7fad4c175ac55d0222834c206708aa36f3e6d8,b494a31173071eb030511cc069fb042294acd2468db6871618b4d5a96c6e1cfd,12033,850672,7ad60133e02779c3532c9d7af8dd8c871e1159e62e864892722476b27df7e552,not_read_in_development
1199,7-1/70,7,XJH,新疆和田,7-1,1,70,5,development,7-1/70.csv,7-1/70.mat,0ee326e1ed1042c143b08e4c074af8f689de2c05ef627975fa866cf77c01f4f3,b6548a46b7ca056c6ea4314dd1e71d96e3250f69449b09c7714b0af5a947a994,12034,1009901,3c438db21ae48c9148c84d12efcddaf2fab0926d76ef6a55d2f85472ce7fffc7,not_read_in_development
1200,7-1/71,7,XJH,新疆和田,7-1,1,71,6,development,7-1/71.csv,7-1/71.mat,d55d83acc5e78daf474b4953b38691127f18dc409ae1a9f01592100d54458797,54337b078747795e435675ff892c05dc99dc773e90f593755e335d46625b57a1,12028,970478,cabe979a7547e23bcf278356fe0b47f8d8f184a3f268473036774b0079b8c72b,not_read_in_development
1201,7-1/72,7,XJH,新疆和田,7-1,1,72,5,development,7-1/72.csv,7-1/72.mat,6dc17f65ade33c7f8ba57667ffb2d6d22b904d90190835287ea5167a1a7003cd,4d9f51c88dcb3ad0056cc5326e3366b1d576c2d9d1873a20e973e5414647fc61,12037,970923,a96b87d982e6fc4dbda25fef6401c1ee16f274df37ca87976f71a876a4bf20e2,not_read_in_development
1202,7-1/73,7,XJH,新疆和田,7-1,1,73,6,development,7-1/73.csv,7-1/73.mat,d20fe0c2560d0e72a63e34a3827dd4b3e39a9ea5ae39969bacfc2415779b0470,d4d5cc986faa7766c33441f3e19293a24401b8d9a2352be3fd2fa98de9b64683,12035,890650,a72ec91792d1991f1f1888d9655804e1cb10f296a59b89996d9584424fcbb93d,not_read_in_development
1203,7-1/74,7,XJH,新疆和田,7-1,1,74,6,development,7-1/74.csv,7-1/74.mat,1b3e086a65b8a8494affd0c91f23d59f94cedc31cef5bf194135de3e0c31bd01,6cce91584f7df28d68c6fb0321060b317414d8e9961fc0929e8387e8ff8baecb,12023,797094,c88c7cbc551eaa72801c09ccd88d6717a7df91308a0d92aec75514aef70f5228,not_read_in_development
1204,7-1/75,7,XJH,新疆和田,7-1,1,75,2,development,7-1/75.csv,7-1/75.mat,9fec7df9b54b3523527e0e1b1acbd0f1a0a4498edb4df5734fb3660b21d0a441,c568222591fc4126402b17bc65377297c25228f805f3deb4f5642de30a990d5c,12032,1054296,21b18be14cea91b0c362a5615938a620a85ae31d52a3737ecf5c7a5690406167,not_read_in_development
1205,7-1/76,7,XJH,新疆和田,7-1,1,76,0,development,7-1/76.csv,7-1/76.mat,dc846615b4bb93698b905299afa33588479d801c1b7f80d95db4e96a0a7c2fd8,ef515b6243eb9448370a0bd37e3c0fd224da5f563749628f870bffee4cbc3d64,12032,799343,b375a947ab64ce7d6a6776c231cc3700d8b806a059f1aa3174a5c36b2944d0d1,not_read_in_development
1206,7-1/77,7,XJH,新疆和田,7-1,1,77,3,development,7-1/77.csv,7-1/77.mat,4c891dd97822ade60c5b7f60f364047a7193e37f3744c7b17ff31b57e8b5237c,b06e88ca000193be4008c2314a80a112c97c52fd608840ccf04586befb82f42a,12035,1146561,e1c35e47d08622e6287b08680759b8c4bc84ea3bd1c09fcae164fb174169e461,not_read_in_development
1208,7-1/79,7,XJH,新疆和田,7-1,1,79,1,development,7-1/79.csv,7-1/79.mat,980d5cd44ed31d27c7a4306824d7d9754d212fefd7a11a2402c6ca0c6d025ea9,fab153cf23ba21ad52e7ab34832b15d76f265885cc4003434ccaa55649dc520d,12032,876996,44c89c6f0afb45cf9ab4475fbb38610b066420d88a3bbe12bfe8485d46031791,not_read_in_development
1209,7-1/80,7,XJH,新疆和田,7-1,1,80,7,development,7-1/80.csv,7-1/80.mat,80278d848216c987fed23865903a713a6aae4f39fcb1a5288ee5a26c19eb2054,12f4147b5055792fa869f409f633585b9b75875f46c5bdf55bc0bdfa22a9f987,12019,1192894,a5879f1ea9e0fc6cd45477e7bc43f42baf309bf1f08c92ccfee6c2134f72ce48,not_read_in_development
1210,7-2/1,7,XJH,新疆和田,7-2,2,1,4,development,7-2/1.csv,7-2/1.mat,494538dc18cbe35fc1bc2021622a003dd8630abf48239aa087dcb7bf34d094f9,238bf02ae99126f8d316a994fe936f7527bdf8ebb0487d2691ffd90bb9650d61,12027,1306899,38f23d8531c1a7d6307274fda076442dbacb37219c1cde87403169e1aff296d7,not_read_in_development
1213,7-2/4,7,XJH,新疆和田,7-2,2,4,1,development,7-2/4.csv,7-2/4.mat,80b10663c02346ce5ea7f6fef67ee9f9488bbc09d677f236a25f9e4277aedcbf,d71d495c54e6c12f1d793c177ba1b49939090f61d4fbf032dbcd67feb29cfb5e,12028,942511,02b94b86a00c8617604d245a54072794362df6f5b05bbe0085b65ffb6fddb4b9,not_read_in_development
1214,7-2/5,7,XJH,新疆和田,7-2,2,5,5,development,7-2/5.csv,7-2/5.mat,4b05c186d3da7a28ff4ff213832123d08426212eadfb3de3b5c309f8f64e4243,aa7efcf9e5d9200897a513c688769e46f7d4081cec5bff206c662d7fc7e61406,12025,1095523,e39153bacc880aff707bebf6b57d347b04e91d5e5623c2940ee34910be2d6071,not_read_in_development
1216,7-2/7,7,XJH,新疆和田,7-2,2,7,7,development,7-2/7.csv,7-2/7.mat,311ca6d25e8aa5945c613ee4d447766b87daaa7ed857d6f9e91d0caba7880dd6,12939bd846ccdf8ba5f97cd76af65f51214b0ec96f2b53405937d97f084657b6,12031,1055667,42884c99e66cdaeb1b93278ce29fcd2391e5ae7eb73e2bd61c032d2c9c9ca3ac,not_read_in_development
1217,7-2/8,7,XJH,新疆和田,7-2,2,8,0,development,7-2/8.csv,7-2/8.mat,82b2febe9412293cdf60babb551b091766f937e3d245bb9c03a1bb30de384c34,21e7c2f3a356f60d5fede37a732e4075b892d43b404f0f7d9e2bcda276408936,12037,1025333,5c535fb0f56fd78becce65a4d6abac7c15783890d89a6e5a94a8b8ba7eba2b08,not_read_in_development
1218,7-2/9,7,XJH,新疆和田,7-2,2,9,0,development,7-2/9.csv,7-2/9.mat,466dc0a6b84a48c6d82b2f08c0baae7d8a20d6d5fed2106afdb52074f9f6f1be,3c19fda6308a35e4edcdf9b6ac552c06f613e76d3b27665717e0f9680f2db46e,12043,1201794,392c0a5e6091614007dfa1084a7c084dd8b62c4991941b7ccf0eab14b14a0ca1,not_read_in_development
1219,7-2/10,7,XJH,新疆和田,7-2,2,10,7,development,7-2/10.csv,7-2/10.mat,c6f1edd8588b336f335c6d8d9a1c8525879e4a6f5ea124ad784a3cbbec340c93,0306804c9ccdf182f0a9633389399c48e323c18eadde30a1f0f4aeb96fca106f,12032,1427526,94f56c1732b087c393aed373a3074770ec1dbaeaa999075cb1260642a8db95b4,not_read_in_development
1220,7-2/11,7,XJH,新疆和田,7-2,2,11,6,development,7-2/11.csv,7-2/11.mat,3ceff8eefcc7a2b4695a1d1e623a2dd5c23adf1ca74f406ce1801e610cb657b9,a3bed5357271ec2cd1f9e6cd54855ec253b8b4571cc51ee9bcfe679153f204fb,12033,1041212,cca5744401536a885781e6f04f4bd5583ee700ad65ec05c95f13b5867d6046d6,not_read_in_development
1221,7-2/12,7,XJH,新疆和田,7-2,2,12,3,development,7-2/12.csv,7-2/12.mat,c9fd4bb08d4351f6a16c7e9a61f31cc0dae1758cc9f0f16d7c72677151063cca,dbe27c87ab14852716289219b4ab87ff4b2e2252217a212ac28c6d01c1b6833b,12038,1268860,cabaf3382de2af1ffac547d10d2f2834f642560d58866f0dc1c66dd5e6758a5e,not_read_in_development
1222,7-2/13,7,XJH,新疆和田,7-2,2,13,5,development,7-2/13.csv,7-2/13.mat,d21082b0c220860f589f90b5a957c88184b40ab83d0dcdd71365429728e9ba98,4b4816dc364adc9e4f593c9d9ed0b60594ea6a8717fae496f01138bfd391c445,12030,1059974,b1436e564413081182e1574afbe76fa09f55b0702768e7cd2aa82baf30e0d13b,not_read_in_development
1223,7-2/14,7,XJH,新疆和田,7-2,2,14,7,development,7-2/14.csv,7-2/14.mat,412870eb7142600a8bd23ceca8e8b9b9b2067638bff206efb7325f9be88b0da2,6e31f63bbaecab890c7062cd9a6f6e2632fa40b567b005cb5d2e13f07c85dd19,12027,1217224,09384fb8a5cb3c300969d01609e411cd1d1734e34a51f8ebde8b918da9175ace,not_read_in_development
1224,7-2/15,7,XJH,新疆和田,7-2,2,15,2,development,7-2/15.csv,7-2/15.mat,eaad5611a730f3872fbcfadbb73c39de3e629d7ba94c57a13119e71b2c4aa951,6c3d447ab8ece05241c429b8cc6170cbbdc66fa1f2412ebde2d94d1f9b604762,12016,1060902,de0ab3a73eaa81e5ee3ec3bbfdf855fe93203bad24e00a70c222853e7894f276,not_read_in_development
1226,7-2/17,7,XJH,新疆和田,7-2,2,17,5,development,7-2/17.csv,7-2/17.mat,a6e38e3af0e45c4cbdc3f1b28a281e5536c5ec923acdabda8fbb7596f9d4b16e,6b0edccfc39b45c4efa0f01e9a91671fc85c7a3b9503fb480442df1192d60e33,12022,1163152,f983f54df113fb94ee8a386b9d5bf695484a595c204dcc2c89b61c633d100df4,not_read_in_development
1227,7-2/18,7,XJH,新疆和田,7-2,2,18,1,development,7-2/18.csv,7-2/18.mat,0f20365ddf33b8cbd0cc50c8b1fe474d3afac59078e55a84fdc78af14bd75f0d,466e13b4ca1c3715e04c4a2435dcdb9b9ba9a0bfe77116c5977ea69fae2f6d01,12030,886551,fec3e8d80da48f5e49c2c63e45bf5d8f649f46125d33d90d502871e02bc42371,not_read_in_development
1228,7-2/19,7,XJH,新疆和田,7-2,2,19,3,development,7-2/19.csv,7-2/19.mat,21df956004b4b25e50e7837751bedf824b217a6981bebb12dbb2fd470525ec12,ea4b6b6df661f115906401f0ad2f50e1d9a30181423499be6f3099fdab32887c,12022,1263398,117f29e160e47d97d5bf8d383ee05bfcdf3ba8aac5eee140f8abfe558494d00e,not_read_in_development
1229,7-2/20,7,XJH,新疆和田,7-2,2,20,4,development,7-2/20.csv,7-2/20.mat,ee5c71eeaaa9ccfa6105f532e7441bc3b774f4e86af0267a7176fd20538b4945,254a60dba8f53be0cf0d469de928c8c37a59ee093238985b55942761aa300941,12024,1394436,6190d1a41f0ab796e064827c381711a7a9f481621b93b19ee525bd133ba05722,not_read_in_development
1230,7-2/21,7,XJH,新疆和田,7-2,2,21,4,development,7-2/21.csv,7-2/21.mat,38be86a23104403d41c6fc4d6f4a9ae1a496725cb5e8cf48de060ffc4bc5bbb6,d62b76ca37882e823d2883200e3a655c991fbac6d6a0231a465a046eca16dfaf,12031,1372138,a7cf5d80e4c65aa24f24f7e77749b1763f468b7694d3f470797fa41d0fa97cb6,not_read_in_development
1231,7-2/22,7,XJH,新疆和田,7-2,2,22,5,development,7-2/22.csv,7-2/22.mat,3efa5501807163f2a69a7f6174682539570b919303eae7d29e75f28022d98f37,f3a1186eee38bd418cf67a4d283527d29bdd9c91496da7c59ecf66de87808c3b,12027,1114682,0f15469831cb9abe02af3f48202706da903640ef88e4373aef4e250e9a0246e8,not_read_in_development
1232,7-2/23,7,XJH,新疆和田,7-2,2,23,2,development,7-2/23.csv,7-2/23.mat,94475eeaa9e56dcbeb3d522bde6a9a87baca69ce575a9649cfcf0cab2bbe69aa,5f3a00bfda74ace8912983566dfa44653967fea8c418624de2cbb4b0971e33db,12031,1082901,7844a1fc07225c5ec0605bbefcecbc0938db3c105dda7d585cdec42e4cf41698,not_read_in_development
1233,7-2/24,7,XJH,新疆和田,7-2,2,24,1,development,7-2/24.csv,7-2/24.mat,fbf124a7300d174b36b55ba4cf3b34cf30cd94460c75a0736d02c567ed1c1bdf,353ce591f806fec573bb3c5f8293c0afc27ecc07a48827183eab981cc26ca1ee,12025,1039400,183f3e68c6bf1d487fc61d2434dd4dec688d20535406ab0576ea4eda4c2bab7e,not_read_in_development
1234,7-2/25,7,XJH,新疆和田,7-2,2,25,6,development,7-2/25.csv,7-2/25.mat,3d8316b869f02d13b2f110a1ac2ce0faac328ba95dbbbe5339943ba1e4134add,d88366d9e70db5739b6676292696022393b039253e0d77421a70aaec01ad10f4,12031,1140860,ce8f08106fef617a23299006ca630c25a03deada17e1d0fd153ce5707746c4b5,not_read_in_development
1235,7-2/26,7,XJH,新疆和田,7-2,2,26,4,development,7-2/26.csv,7-2/26.mat,e877f86f029833e383a89e3a831a9e6e66c2959a5dbc5dae8fa2b52938347d6a,30be767247ef9c6622bcc63117bc48276748b4b241e1fc6d9324a8b69543a2b6,12025,1113264,a863f96f9f3c883ae011bf2461e8be270d962a3e65a3cb29660b3873ce3a492c,not_read_in_development
1236,7-2/27,7,XJH,新疆和田,7-2,2,27,1,development,7-2/27.csv,7-2/27.mat,97bec2ab8f478ff3c52ff305a6b402ef3d59b19fcc21f2994ebd6de7a38312c2,08ab1c091ffebfb32e2258fb588768eb7dc2f58ec28c7507f3c01ff0902911a3,12029,894872,5aada70a9eead93b160c0a9cb452e89520608ea8b27a9e3a81503bf78c20316a,not_read_in_development
1237,7-2/28,7,XJH,新疆和田,7-2,2,28,0,development,7-2/28.csv,7-2/28.mat,5bfc4707e910277a5cce33ae2c53f5934ea5e6cfcc3ac6a5f6507b0c88a9258d,5871142dbb4826f967633fb6f8e9300306840e7e1e00d5186f61d4b0746e069f,12022,1478351,3165ac8644c80ee317f56e7dbc5df9698b985c6ddda6b63a17d5a0b428c2ec5f,not_read_in_development
1239,7-2/30,7,XJH,新疆和田,7-2,2,30,0,development,7-2/30.csv,7-2/30.mat,176566c3c56910ef88b602450e4694b5681d7d8cdcfb39abba9a78b2ef3fb8de,a4c99ca516a0009fd654a6784899e7419a46e1cbbaa6c60854e3f8138c508c0f,12020,1351374,a1407f945c87f3385780612457f1bfa8d1992858099a38f669045b2fd1a43af0,not_read_in_development
1240,7-2/31,7,XJH,新疆和田,7-2,2,31,2,development,7-2/31.csv,7-2/31.mat,39af20f1c63f89230340ba05c91fe707acb7b9ba5b488d352e35083b5cc94519,8198f67a4b8eb4553751e845f223f6400d6a6ec8f439d36202bc73683e2214e2,12024,968052,24e3aa8edd83402df2dcf810450b1097f48e05e29c432853cb0ddef2393bf66f,not_read_in_development
