sample_index,sample_id,label,class_code,source_cube,source_replicate,seed_id,constructed_batch,analysis_split,relative_mat_path,mat_path_sha256,mat_size_bytes,foreground_pixels,inner_pixels,outer_pixels,foreground_std_features,foreground_iqr_features,radial_features,morphology_features,extracted_mat_feature_sha256,mat_content_sha256
1043,6-1/74,6,SXQ,6-1,1,74,3,development,6-1/74.mat,2b1c268cafa297bcba01941a3802f39014950a835be32afed913b61e63446404,714337,241,118,123,392,392,392,5,3b5bcdf7b2555d01a1c5960eaa4697b7ec89647cee98c54bf8780321dc0689d7,not_computed_in_blind_development
1045,6-1/76,6,SXQ,6-1,1,76,1,development,6-1/76.mat,b5db25feb127ab58f74d29ed8e81f6cda968ef7dcc1c4e6a9beda90c1424c728,1143459,400,182,218,392,392,392,5,ac48ef8e6b3b6723efaf5a3ed8155f89edbb7b62de7c6e12ce0a7df598630367,not_computed_in_blind_development
1046,6-1/77,6,SXQ,6-1,1,77,3,development,6-1/77.mat,64f546e30c7d0b2878f61d5d4a8d817f9ce6cd02bc03ee4f81f28b36b0748a1d,742180,252,124,128,392,392,392,5,db8cabd400d73ac41ec0834ed7be33842be2da51f58ec4c8b092bfd80cffcebc,not_computed_in_blind_development
1047,6-1/78,6,SXQ,6-1,1,78,0,development,6-1/78.mat,74db482cdae952d2605fca896c5d81ff31501632feba395428f8943bfc41044e,479945,155,72,83,392,392,392,5,066ad627afa7d8d51bf604f0fca2c1a687e3f781c218867b91f5c9a4f2be8bee,not_computed_in_blind_development
1048,6-1/79,6,SXQ,6-1,1,79,0,development,6-1/79.mat,f9d89c069c719bbaf156d426118138204df91d59b314012d4c5c2682666e16a8,985782,339,167,172,392,392,392,5,2a49000fa9fb564e804c3523e36a37a93cec47ad9b19b12aa84566a9236947ce,not_computed_in_blind_development
1049,6-1/80,6,SXQ,6-1,1,80,2,development,6-1/80.mat,eb2243e15543b3ad24e757a52013386c025a8b702016e256790baedd0b867a21,764590,261,118,143,392,392,392,5,0f273a5645bcb73289baa99eb8c5f99b747815ecf8d1584030e947cf0237d551,not_computed_in_blind_development
1050,6-2/1,6,SXQ,6-2,2,1,1,development,6-2/1.mat,167342d75a1accdb7ef836c3f28669d396ef08ac4b58d743c14e48857e10818b,1207551,424,208,216,392,392,392,5,4ccf78ecce2c42bbd7893eb68a6a4bad7c1166617ee1c595ff8207f965cfaaf6,not_computed_in_blind_development
1052,6-2/3,6,SXQ,6-2,2,3,5,development,6-2/3.mat,3c26cc51121a0cdd986367c6fdb7559ae2ac478f9c9c9c6ee33e901114b06a7a,844194,288,137,151,392,392,392,5,fcfddff4f6092388e53cbe00370ad577d56ff1c60ef3c78db6eb2e9148a4f925,not_computed_in_blind_development
1053,6-2/4,6,SXQ,6-2,2,4,4,development,6-2/4.mat,df6d4f842191360619182f8c478730ac73d4d090c591763a4c609e236a1a42a0,735637,250,111,139,392,392,392,5,95211b90dbc44d0a90423e0bccc19f1703a5de1da571712daaae1e61ed22e7a7,not_computed_in_blind_development
1055,6-2/6,6,SXQ,6-2,2,6,4,development,6-2/6.mat,28e2680a38635a4b27dc4b8720b1ed14085f274b0c5a7c07ad632c99cf8d9b93,919312,317,151,166,392,392,392,5,096433c165f9a5c6a621fa4ea44a5817112eb04fe2e7833c7471663a7b6fda7f,not_computed_in_blind_development
1056,6-2/7,6,SXQ,6-2,2,7,0,development,6-2/7.mat,bf3b33534db208f2eb0d02a1307fec703a4dff3a87d61efca21074d96c704539,817573,278,130,148,392,392,392,5,a0229fdea930b3b4cfec4ee23cab8df5c68ae3aa36b105b6bdff14a7df77a7bb,not_computed_in_blind_development
1057,6-2/8,6,SXQ,6-2,2,8,1,development,6-2/8.mat,378f12efac7ae91cd6821c71cebe9c135677b7bfc748514d827e50597e611af7,764662,260,128,132,392,392,392,5,3463250f8381f8995e4d67012f29d96a3654c23592b33eb7767aa263b58ec88f,not_computed_in_blind_development
1060,6-2/11,6,SXQ,6-2,2,11,2,development,6-2/11.mat,a1bdb9194fa5af3a970c4d39a0aec34323f4ff004c4c6c196955f558cabd1060,1555805,552,263,289,392,392,392,5,31bdf9a8842ef439fddc8e40159330008db08fdd26741c7fe5ae6d0abc15fe16,not_computed_in_blind_development
1062,6-2/13,6,SXQ,6-2,2,13,7,development,6-2/13.mat,0e514847c77fbdabe56e18d5f261b2c0a2f162212261b299d59a0e66aceb55c8,785866,268,125,143,392,392,392,5,393ae8d40f6369953e589f137b615f195658e4d786eb5761237cf1e183ec3886,not_computed_in_blind_development
1063,6-2/14,6,SXQ,6-2,2,14,6,development,6-2/14.mat,0034345acad0788470f4522388150c98a437b30435484c958e059d5263e25377,903343,305,150,155,392,392,392,5,a38552271d63a2468dda9ef18934e78b943b18b08cb7b767c4f200b2638555c3,not_computed_in_blind_development
1065,6-2/16,6,SXQ,6-2,2,16,3,development,6-2/16.mat,a226972fea7981e7ab4d379ac468a152e0f2fb904a101eb0b03d2805f9fe7ed9,831673,284,134,150,392,392,392,5,e86438beacb993a37d8bf30bb997395c86d9e2ee75da2180851a4657d695b201,not_computed_in_blind_development
1066,6-2/17,6,SXQ,6-2,2,17,1,development,6-2/17.mat,926462722227a68b725614361dbb2e5e423ce2d7e5509383a0b445d40b7c717e,600451,198,83,115,392,392,392,5,d0c174aed986ae1714ff360dffe2f8b5cfde92b693602a755dd644883a96be89,not_computed_in_blind_development
1067,6-2/18,6,SXQ,6-2,2,18,4,development,6-2/18.mat,4da641c54a522eab1a24375d8caa66a14c54c8183fba1a8abb7024b57c8ec2f2,1022564,355,172,183,392,392,392,5,4290c5c2057231b15f3f789d763a7059d49dee0a93d341723c5053dc54a32aeb,not_computed_in_blind_development
1068,6-2/19,6,SXQ,6-2,2,19,0,development,6-2/19.mat,295c8a6e451e41e08b56cf19289b2a07d3123471083ecf94c4a543172271c0f1,984275,338,163,175,392,392,392,5,94172e4f383386df8fdbeb5d299120a7a552c0b0f44ac1b2e60e98f24716c613,not_computed_in_blind_development
1069,6-2/20,6,SXQ,6-2,2,20,4,development,6-2/20.mat,14b1083ee9bee8983612ab1493c8d48b0d34c2a0d0720eac4cf8228e35d8e240,653074,219,99,120,392,392,392,5,5a9857457521840ad1537dbdfb1d72ccc01241e5bfe5ebe7838feb3204baa656,not_computed_in_blind_development
1070,6-2/21,6,SXQ,6-2,2,21,0,development,6-2/21.mat,85daf07e88084fa19061fe0f285e94e7aadde20890d8f9efb334fcf63434dd43,664942,224,104,120,392,392,392,5,4cf3a540c6d6ad687ac52546825fa0bc3d7a825270a77f9375a5474f1f24be13,not_computed_in_blind_development
1071,6-2/22,6,SXQ,6-2,2,22,3,development,6-2/22.mat,1927cef38f3a6600dfdf1f59a674aeb288ea803fda65611e073221631b09821a,1111331,388,177,211,392,392,392,5,403facd2d5c4b31e659a3bf3eb117883249c24a9c5866a56c36b68dd00b6aa08,not_computed_in_blind_development
1072,6-2/23,6,SXQ,6-2,2,23,1,development,6-2/23.mat,6569d6a1237dea0532da373c381e0a20bb8ed6173a7447ce5ebf0c77865b3d94,884040,303,151,152,392,392,392,5,8ba69ec130746ed570b95114a25f34ed47bbd5913d27ed110848196d3adbc145,not_computed_in_blind_development
1074,6-2/25,6,SXQ,6-2,2,25,0,development,6-2/25.mat,b597061037d4bca8c8dcb017949b9a1e6d9d6b24f76ac4f302ec7edbc72c70d8,893355,306,150,156,392,392,392,5,ea902e35a14df3f55120c96ee11c85d3f72501d505c7b92222db1f063838f3b8,not_computed_in_blind_development
1075,6-2/26,6,SXQ,6-2,2,26,4,development,6-2/26.mat,2a322f02e94701daaabd1ddad19b9f5495508b7cdf035988de620f69a4808ea4,736570,250,122,128,392,392,392,5,cbb23b5c9b8cb862c7efcb71b861c0962a0830c76a3a9654279772f5a857e724,not_computed_in_blind_development
1078,6-2/29,6,SXQ,6-2,2,29,6,development,6-2/29.mat,8ff25913081c05ad270e593fd4173046a91dc8c979788ce183cb45662927b09a,837745,286,139,147,392,392,392,5,ccea1f5c1fe1ce964986f61afc6b4fda93c35b14e3785406d76ae6d2ba94208a,not_computed_in_blind_development
1079,6-2/30,6,SXQ,6-2,2,30,2,development,6-2/30.mat,dab3b811eccb1157eb78915544e27df8b384aaf5dbd258af7828aa54752627fb,669514,227,107,120,392,392,392,5,f05460df5245f205189e26c835aaae90db3117aef2b696feb6bbfe36640dc955,not_computed_in_blind_development
1080,6-2/31,6,SXQ,6-2,2,31,3,development,6-2/31.mat,6ec82e366834937a1bf5be80efdffef6761faf191488a277d1221800c23fb056,843746,285,136,149,392,392,392,5,c2560e2b2fa69086fbd6e40b703b808edf694a7efc1916f46b8f4c7f4354af0d,not_computed_in_blind_development
1081,6-2/32,6,SXQ,6-2,2,32,5,development,6-2/32.mat,4fc1b85843ab1b27cd7976405173f9ed3c1104ccc2963fecdc1f7e140d2f6d94,1168729,408,192,216,392,392,392,5,1bd5992eda2fdcbff4a5dc13a619c1a2b72ed362e92ee7a5d536627bb30211fb,not_computed_in_blind_development
1082,6-2/33,6,SXQ,6-2,2,33,6,development,6-2/33.mat,3aaa8782226002aadf2fdb711e6c5236ca08c5ab567f300502130ab59dc2637f,766966,263,131,132,392,392,392,5,d6f8d974d1576632bca15b17f7091eaefc85de72215dbcfa79a2a85f7107ddc2,not_computed_in_blind_development
1083,6-2/34,6,SXQ,6-2,2,34,2,development,6-2/34.mat,a8182ed9a51aea81690d6bff037b8c4e65341d926e93eb8f9c4c0bcda069dca0,1059677,370,179,191,392,392,392,5,163a5ecd243762272cd5acdd60880bf1b4fdc268b888731dfb97a53ec575b62e,not_computed_in_blind_development
1085,6-2/36,6,SXQ,6-2,2,36,5,development,6-2/36.mat,08788906b12c6c7f283e1c3f97c23925593fa3f6560ea673c48b0a838d4bf523,869132,298,142,156,392,392,392,5,8ec3642a526bbf7944767ff912b1ff90d20316f4e31232f769c86c6210cde269,not_computed_in_blind_development
1086,6-2/37,6,SXQ,6-2,2,37,3,development,6-2/37.mat,75ca9cde1ebcb28b05e2d1b8d245ee4500762457bd079275c582739e5f595fe2,997352,345,168,177,392,392,392,5,9544a55d8d6eb9f8949d143c3523424ed4dd7e006c30556d36940e06af57d242,not_computed_in_blind_development
1087,6-2/38,6,SXQ,6-2,2,38,6,development,6-2/38.mat,ae45cd5bd582a0739251dcef38e2fd990cee026e5b66fc68dd3b9a2520f2191f,858015,294,144,150,392,392,392,5,14d9fd753523b5abe63e401fd6ecf847a2d7b0f23e267bf99410274d560dab83,not_computed_in_blind_development
1088,6-2/39,6,SXQ,6-2,2,39,0,development,6-2/39.mat,9b0c7af73f7cf793dcf3ce11e10d9da96e88f2e7a9849b5d31f2f8631b86316c,1012414,349,170,179,392,392,392,5,01faa3966c4dacf5f7143e94f597599d6a29ed62440e05797c599047dfb0d84a,not_computed_in_blind_development
1089,6-2/40,6,SXQ,6-2,2,40,2,development,6-2/40.mat,a5c45d3bb78deb2dc65d09963d4cbad780804518d1016912121a1240053af2ba,681111,228,106,122,392,392,392,5,9693865b2267383cbf4c039c9b0c46cfd981d7bd1d78aceaeba3d6cb44e3c710,not_computed_in_blind_development
1090,6-2/41,6,SXQ,6-2,2,41,3,development,6-2/41.mat,f6ae1db90a57c313ca9adccae0338ea053589df81caffc0e4870aa888f30119f,1142730,399,183,216,392,392,392,5,30a3596e9c63210d175f393f1c51a13a7f4708cfc75db046fe3980f44a1e3d83,not_computed_in_blind_development
1092,6-2/43,6,SXQ,6-2,2,43,7,development,6-2/43.mat,c7d8911eb2e9a293ebcd11017816c5d7b9518e3751287808e38ae050b3b921f1,985149,338,163,175,392,392,392,5,0f024608d07ed56aa62eec7fb2a66889fb2590cfd4245cc47d9f101e4461a997,not_computed_in_blind_development
1093,6-2/44,6,SXQ,6-2,2,44,4,development,6-2/44.mat,f2840b172de57b74d86947249fbce2b6892d4ce88a161cd38c39217bc4c3da0a,1367070,483,228,255,392,392,392,5,e1d0332ea67979250c118d4bfb1bd00f27734d020e207dead7509144514e38f5,not_computed_in_blind_development
1095,6-2/46,6,SXQ,6-2,2,46,2,development,6-2/46.mat,a5e866d06b503c1dc6eb39f4d7faedf1b146d5dd0c3c2aaf87aed688ce90780c,503871,164,78,86,392,392,392,5,5521bb5689957c8a77603f20b45a55be54dd6aa77ffbcd44210ff394ce8607f3,not_computed_in_blind_development
1097,6-2/48,6,SXQ,6-2,2,48,5,development,6-2/48.mat,2158492ed73647c9cace4130fba473f028a675d2f8b53999365af6f37568482d,797488,272,125,147,392,392,392,5,d8250f93d2820a5b1f6ef52ba3ffd1a4753623e98f27d084fa2df431d9fd5ea1,not_computed_in_blind_development
1099,6-2/50,6,SXQ,6-2,2,50,5,development,6-2/50.mat,c67c3ef10ec54bf4c7b5802874bb0aafa16b63b1389f62b36a7537715f36fb71,1019256,352,172,180,392,392,392,5,2ae06ebdd53eacad46073453eeb880490489c347b07e9b8994326a932da31309,not_computed_in_blind_development
1100,6-2/51,6,SXQ,6-2,2,51,5,development,6-2/51.mat,e9f8017195acf73d5041bd9cc1b57dc93d21bc740f0a30daf051531b3db2f759,1100137,384,175,209,392,392,392,5,f6cc78eb157e026e68f4026f4218fb25a3b4b8bb948ec5448f18e40c1688fa9e,not_computed_in_blind_development
1101,6-2/52,6,SXQ,6-2,2,52,7,development,6-2/52.mat,159e06e3086a1d9afd7fb779e24377dcd26d28be0dd05c27b938a73bed7a1fc9,1034336,360,178,182,392,392,392,5,55a1c94fdc89b44b45cd41f0a5bad8df530231586e51591949e73a986a66578c,not_computed_in_blind_development
1103,6-2/54,6,SXQ,6-2,2,54,7,development,6-2/54.mat,4101028d901f419358ef5af14f3aba9c2b2a9146d6f4b0b2cac0a4b211d064a6,786500,267,131,136,392,392,392,5,b2b9b35f6221871185dd2135219248266ca154526f68de4ec20999fefc8dc2cb,not_computed_in_blind_development
1104,6-2/55,6,SXQ,6-2,2,55,4,development,6-2/55.mat,8bcace3d98cad65da0f196da582aa39f448c0db6579f78ec5cbb1c1afb596234,940372,325,154,171,392,392,392,5,d14c6c08896741b3111abffe1d76ff6d175747b18d6c2016267d150ddb72fb6d,not_computed_in_blind_development
1105,6-2/56,6,SXQ,6-2,2,56,7,development,6-2/56.mat,7cb5560fb7bb2a60dc8ff8f7e3eac0b6c4c6d782a7175699581d59d9c02dfcc3,885558,305,149,156,392,392,392,5,e3cb9ec1ec05f3ca7e91835c57f8567ef8f30b884795dcdc38847ddf838c3571,not_computed_in_blind_development
1106,6-2/57,6,SXQ,6-2,2,57,1,development,6-2/57.mat,e420b36a31f1f3932e7b9def3b575f92df01b882317805f765dcb0efffee5dde,679174,227,105,122,392,392,392,5,730e9ebc949cf24632f3c58078001f8802d36bca86feb8e82645f65e1c03283e,not_computed_in_blind_development
1107,6-2/58,6,SXQ,6-2,2,58,7,development,6-2/58.mat,5016219b49aa06d673a8de0f5593f2511349f731618ce32e68918f8251ffb1c1,837940,287,136,151,392,392,392,5,9e65bf66812b7ee166779cf90e803ce267e448d6dbd9611d10ce41b31d29fbdc,not_computed_in_blind_development
1108,6-2/59,6,SXQ,6-2,2,59,5,development,6-2/59.mat,e64d4ed79d6b5ca47ee12db1b24f46a212dba4215911d0676e684d2cf5d5c438,877519,301,149,152,392,392,392,5,35b919e70edf68887af3b8a1c17f9e0802914e2b013bfcf60ffe94dfeeffc486,not_computed_in_blind_development
1109,6-2/60,6,SXQ,6-2,2,60,3,development,6-2/60.mat,e2e72bb9a50075b4b2fd3137686ed49c6b0734d2b0025d8f14c433091c8d3012,791209,271,127,144,392,392,392,5,88c0217f65816412a1449f770ba44f0ddd525b0365d6751c1b14d9e5a42bbaa1,not_computed_in_blind_development
1110,6-2/61,6,SXQ,6-2,2,61,6,development,6-2/61.mat,aca6cfacc50ebd557a04e3c5d373f056c272fbdb7c22366c72389eb8db8ba2fc,934050,318,155,163,392,392,392,5,5e239550ba60401d6b5be27057e303586f3d063ca7c71cee9c684ec25a24a75d,not_computed_in_blind_development
1111,6-2/62,6,SXQ,6-2,2,62,4,development,6-2/62.mat,56daabebd1bc6290df7af53f6031af4ebacba8842c4899464d243efdc471fb30,1012072,346,170,176,392,392,392,5,46e23e7908a5468febe20b207281638aeb1c8ecd1d3ef59c4e150cbf7d144b41,not_computed_in_blind_development
1112,6-2/63,6,SXQ,6-2,2,63,7,development,6-2/63.mat,3726c58cff6d54f2b3b1ccd0e11992afd261fb7ebaa7573f95744ed14e93d127,1144044,400,188,212,392,392,392,5,b77816a1d9f5952933ea2a108be7209a74fbb68722ea9b88ba25a26c0fee410e,not_computed_in_blind_development
1113,6-2/64,6,SXQ,6-2,2,64,2,development,6-2/64.mat,dd60e6ad2081ed168b7f3fa0dbf199c8d7021b722b2aebb84cbae2e7cf3add85,934627,323,152,171,392,392,392,5,2ad061189bd71a4a2af8f7a0fb3b73515b55cb7e8a348b721e14f1cd4b0ee721,not_computed_in_blind_development
1114,6-2/65,6,SXQ,6-2,2,65,5,development,6-2/65.mat,e1a54b187b1b65225ff3e841cd085c5c975bc96af5f1a7992523946024bde377,1004158,347,170,177,392,392,392,5,561a3bc25a7a8f8d159d51b08e9cf9560f8b340ad9e52c3d36c25bad7bfffa16,not_computed_in_blind_development
1115,6-2/66,6,SXQ,6-2,2,66,1,development,6-2/66.mat,4c22ae9961483601f4f1ca6f2bcae5821d45419ef8b7271c758dff1563eea62f,813443,278,134,144,392,392,392,5,81b57b16ae17df113cbab49c5cc1a9df18a8dcb71bb7c4e6cf081b0325932e4e,not_computed_in_blind_development
1116,6-2/67,6,SXQ,6-2,2,67,6,development,6-2/67.mat,a5c14812e83f1eda6c4990a07d3ebb888b30bd56584269eada854b7702bbda1a,936864,323,155,168,392,392,392,5,a84f7d6bd162e47f0a1a5649dfc51d29052c23863bf7fd2918c8c6d1fee4f61b,not_computed_in_blind_development
1117,6-2/68,6,SXQ,6-2,2,68,3,development,6-2/68.mat,639264f30a27218fbeb289d507c4d15fb6a4aca88a63e7f2d26847183513d4de,665725,223,100,123,392,392,392,5,f14c1ff08518c71a87ce53e8fee458602a67fd3941553443d96249dca47e399e,not_computed_in_blind_development
1118,6-2/69,6,SXQ,6-2,2,69,2,development,6-2/69.mat,30022b2b3996f33eb81b09c0dba7436e3591329c468c6b3844d75547962dc8e0,762755,259,125,134,392,392,392,5,3170cc3db0ac1904ea01e63ed382bfc7e277e5e6ef45997de4235d4b95ba87e9,not_computed_in_blind_development
1119,6-2/70,6,SXQ,6-2,2,70,1,development,6-2/70.mat,24169a09d8e4ecc04243ec993e45449813edea9366a465d575a37d41e4c3ab1c,876274,301,147,154,392,392,392,5,3d2e9c4a591626ab06b3e959f7acd1922e95bfbae75432af7d2ad4c55ad21c8e,not_computed_in_blind_development
1120,6-2/71,6,SXQ,6-2,2,71,0,development,6-2/71.mat,040f2050b35ad0cdf25c0e819347d02f2e9339320b4621ab47e8c237e01b45ad,967418,331,160,171,392,392,392,5,875ab822bdd91231f254432c5d481c6f4604d4c83250294b820afeef1e466c86,not_computed_in_blind_development
1121,6-2/72,6,SXQ,6-2,2,72,2,development,6-2/72.mat,176b7525aa1856e5022df9114ea3c19f00aa2fc74c306ca0fdaed25ef0244240,899318,309,151,158,392,392,392,5,3876f42cbe61102a48e793b3953644f4bf544109c7737a5b84bd331366c27e11,not_computed_in_blind_development
1123,6-2/74,6,SXQ,6-2,2,74,0,development,6-2/74.mat,4bb966bdc93fc4d4cf38a62fb422d448802061ff1bcd40b032765a78feda2e37,831567,283,135,148,392,392,392,5,4d9add68964ac2c9b76ff0d6a412f5c8945442200ab55daf548d3b7a5d7bb214,not_computed_in_blind_development
1124,6-2/75,6,SXQ,6-2,2,75,1,development,6-2/75.mat,266a8195d3035924457b6f4e438a8a3335a7d29ab18724531d13d6ee8314adf6,970479,337,167,170,392,392,392,5,262c863b064ad8f1d3169bc74887619a8231a50f026f1ebe6faa2b469a9593ec,not_computed_in_blind_development
1125,6-2/76,6,SXQ,6-2,2,76,0,development,6-2/76.mat,084157986b901175d6d99e89b046b6ae91080bd2f81839f845e80c534dcfc5cf,858652,294,143,151,392,392,392,5,44b2df34213fa3fa78bfd7ce0f0293a27df05da6a5116d7305d485fe527f158a,not_computed_in_blind_development
1126,6-2/77,6,SXQ,6-2,2,77,6,development,6-2/77.mat,0f2ed29f14393196de39f12fa7394a40605215905426ac804fb509db79c8fb84,1161502,404,192,212,392,392,392,5,1266e6fbf9b506dd830c26de9d35f630aa2912c85afe2e387656600486f7ab0a,not_computed_in_blind_development
1127,6-2/78,6,SXQ,6-2,2,78,7,development,6-2/78.mat,800716cde351d1700a72f871822bd9b0181ccc2bdc85a59d2bdb1b2bc0f5b60a,756534,255,127,128,392,392,392,5,97518194da56fffdaf8d576ca97e1171a030d0644dd03ce33dd15703457d1905,not_computed_in_blind_development
1128,6-2/79,6,SXQ,6-2,2,79,3,development,6-2/79.mat,fe4698b5771da79ab74955ba9443a3674d58183b010933c116bff6d08ac7dc05,963775,333,161,172,392,392,392,5,c3de6a9a3b86362c0a608940164b2bb500114e76f89e18da4649f9e1756d5060,not_computed_in_blind_development
1129,6-2/80,6,SXQ,6-2,2,80,6,development,6-2/80.mat,fd0be6fec8e386b0908d651ff6a0c48662221a16d983a6ed62cdc9b9758267c1,510980,167,75,92,392,392,392,5,3383f09c4a40b019353ba6df4a1df5b21f071b56ee2f7251fad4587d14b73114,not_computed_in_blind_development
1131,7-1/2,7,XJH,7-1,1,2,6,development,7-1/2.mat,bc42875ea461a9bdbb9b97e27e5737d1a0b5f00c17517371ce29790f1a0a7af6,1051863,363,178,185,392,392,392,5,128ad8bdd7fff09f3b852ca211903032e1832fe77593e0f6d8e168eda19f7960,not_computed_in_blind_development
1132,7-1/3,7,XJH,7-1,1,3,3,development,7-1/3.mat,cdfd940762f60f75332c8d7b90113c5156af425a8361e59c1611930d4512ebc9,959712,329,156,173,392,392,392,5,fc03a27fa3bb15dfad9cd90af49940810e427376865853f57127f1e906025d60,not_computed_in_blind_development
1133,7-1/4,7,XJH,7-1,1,4,2,development,7-1/4.mat,16900a75711f0b6b69f6fce0f9a5be7d98efb4aef4bd50f5f049273f8ab0567a,1154901,403,191,212,392,392,392,5,7e2d7e363629f122738e226a30f46cfd9cf8110f732c8859105b2260ebab0da4,not_computed_in_blind_development
1134,7-1/5,7,XJH,7-1,1,5,3,development,7-1/5.mat,c9a4c01e732182c6bbf03d5ad7a442a4cef97404a7c7977b09dbf65ee6191147,819107,280,133,147,392,392,392,5,b820b9f360b6d9d1e52b7aeb3994f16a34f60907afaeb7e03e9a906b4e0908ab,not_computed_in_blind_development
1135,7-1/6,7,XJH,7-1,1,6,5,development,7-1/6.mat,a850138917ea284e9571c8a42ed284dad30f2151a31d37c41a8a5020f965921a,918951,314,155,159,392,392,392,5,67949cddaca50737647c3b6fef2e14516d8f2dbd725f02b327cb8fc68ca6ace3,not_computed_in_blind_development
1136,7-1/7,7,XJH,7-1,1,7,0,development,7-1/7.mat,fd17f5665eaf241083f6eff2d0d2dc972d9a73055a9b716fa2aadcf428c6d3d9,1111154,383,171,212,392,392,392,5,0149290c52248a116df105fccc2233d31b24a24a10b29e851a8f253bbe64579b,not_computed_in_blind_development
1139,7-1/10,7,XJH,7-1,1,10,7,development,7-1/10.mat,8464c3584cb5c42930638fea11d72ad35d7db8d52d2eb28151b0da672913656c,931532,319,151,168,392,392,392,5,dedb75061aeac1992423f0fae0d0dd0cbba9dc55cfa6e44a0f6784df7c2dce47,not_computed_in_blind_development
1140,7-1/11,7,XJH,7-1,1,11,7,development,7-1/11.mat,adb20793be6491e844153ba863bf8588e312fa8b2fdfd7f46bad0682b622ebf4,1002779,343,160,183,392,392,392,5,b5476b4c77dec67f77f273f6a9d0024cd9806f46ba64cf32eb0ea56618bd0fd6,not_computed_in_blind_development
1142,7-1/13,7,XJH,7-1,1,13,1,development,7-1/13.mat,e15113685497d241d4ea153345e195cc37653122ae3f0e8920a9a8281699b5b5,847180,287,138,149,392,392,392,5,b3b1935311629f28b544bc82f52eaa1f15c8fc27c293a9bae5a5cf102951d973,not_computed_in_blind_development
1143,7-1/14,7,XJH,7-1,1,14,2,development,7-1/14.mat,dc9c4100f3c3ae2883586253cb3393c5e1632401ea4a27d49bb22aa19ee771cf,1236333,429,204,225,392,392,392,5,7f17d4673c39b2648de476806c5d54da63066f2a00dd6b0b63d461c5fbad2063,not_computed_in_blind_development
1144,7-1/15,7,XJH,7-1,1,15,1,development,7-1/15.mat,e5f4bd229b623d80cdc74963911da60fdd980b21707b8f3f971dd511beec5f17,887230,304,150,154,392,392,392,5,1aab81f5479fe173978fd85520c575ea3f7a74e4c7dcf28dc9b83fa794dacf4b,not_computed_in_blind_development
1146,7-1/17,7,XJH,7-1,1,17,4,development,7-1/17.mat,052f0c4d174aae063d8d5631ff99cc6d2e834dc262a36ff33921f9639ad7e74b,877590,300,150,150,392,392,392,5,0fe0f53296202cb34a162d477dfc0386a1dfb335b13fe8a988ea6de4487c3147,not_computed_in_blind_development
1147,7-1/18,7,XJH,7-1,1,18,4,development,7-1/18.mat,1f5295cf930d28663ccfe8d9dd175951952817e5791b3c80c9202351f5d96494,1196254,419,201,218,392,392,392,5,88955772eb24c56f08bfb85798df4b2e6506c29d38072daebf060435e4fc5673,not_computed_in_blind_development
1148,7-1/19,7,XJH,7-1,1,19,4,development,7-1/19.mat,6abdc5f2f74b4478234a9628a55d814c1e9c90cd18bf727b62a40057ad7a079a,1083857,376,172,204,392,392,392,5,867798bd69a7869dd0b94a1448cac1a2fde938e5cf5730f8471de235e341bd29,not_computed_in_blind_development
1149,7-1/20,7,XJH,7-1,1,20,1,development,7-1/20.mat,7001520b2a529ee6b2fa9244228f37e4124885cc8f707e27d4e32b5eca7d073a,839230,284,133,151,392,392,392,5,c47229e5d3c9d7730a4c7a50f51d406a7a2c60dd350e2c809c04549787ea7844,not_computed_in_blind_development
1150,7-1/21,7,XJH,7-1,1,21,3,development,7-1/21.mat,94ec76ca0e12a04a14facfea77cb3e32a783297e50ee4584c0ba5547c4e262d0,1290565,454,225,229,392,392,392,5,d13579ddc2fd922db194a7af44a90c5bb18fbbef69644aa24f1d5329e4a3268a,not_computed_in_blind_development
1156,7-1/27,7,XJH,7-1,1,27,0,development,7-1/27.mat,d652b50c87684898c2f11af3fec1f53006db0e4b590f965c17a9345de90c7b9d,997113,343,165,178,392,392,392,5,c5e80ead58fa281aa9502980de09140498a652af48bf231bacae927a4aeb092d,not_computed_in_blind_development
1157,7-1/28,7,XJH,7-1,1,28,3,development,7-1/28.mat,93e51e90c8d806ead7d2e6b075c3cd027d07526654ea2c47416e92e7e703364e,1040653,359,158,201,392,392,392,5,0b282349adb7c26aa2f71bbf7c925e7b6bef3d9546ba97374cccb2db1912ce46,not_computed_in_blind_development
1158,7-1/29,7,XJH,7-1,1,29,3,development,7-1/29.mat,50c74f0a895f642d37314aee2dea957ddc8c4c9054d3211aac9d9faa7c125b38,860949,294,146,148,392,392,392,5,62eb39dad421a992b1da88c2a78fbab49512b75e5c6fd5c02b2ee50ace757b98,not_computed_in_blind_development
1159,7-1/30,7,XJH,7-1,1,30,5,development,7-1/30.mat,03c17a22e1fdab67d681103462b7f91c714d6f531b4eb1b62f843e1951e62c27,1154916,404,191,213,392,392,392,5,bc1c330f0dfa718547620ba217ad91d5a22f22f4de244200700ebcfe566fbe9e,not_computed_in_blind_development
1160,7-1/31,7,XJH,7-1,1,31,2,development,7-1/31.mat,c4d3b3400acce9f117cdcff9b3ea8227a3bf142819c8ba580845ace57943f332,1158179,405,192,213,392,392,392,5,c9222ecad4510289fd3005e145bbce17286c4289716e773071c79cd17e3eaca5,not_computed_in_blind_development
