bootstrap_replicate,label_pair_position_1,label_pair_position_2,label_pair_position_3,label_pair_position_4,label_pair_position_5,label_pair_position_6,label_pair_position_7,label_pair_position_8
8416,4,0,6,6,6,1,0,4
8417,0,0,6,1,4,5,7,3
8418,4,4,4,6,5,1,2,2
8419,7,5,6,7,5,1,4,4
8420,3,6,3,1,6,4,4,5
8421,3,5,1,2,1,6,7,7
8422,7,7,7,1,1,5,1,2
8423,0,2,4,0,1,7,0,1
8424,1,2,5,0,3,6,5,4
8425,7,7,3,1,6,4,3,1
8426,2,5,3,3,3,1,5,5
8427,0,5,0,0,6,7,6,5
8428,7,7,7,2,5,6,2,3
8429,4,1,0,1,7,6,7,6
8430,3,0,7,2,5,0,0,0
8431,2,4,6,7,1,2,5,3
8432,0,0,3,0,3,4,5,2
8433,5,1,0,4,0,4,2,4
8434,0,0,0,6,6,4,1,2
8435,5,4,2,0,3,4,3,4
8436,5,0,5,2,1,3,6,6
8437,0,1,1,7,4,6,5,5
8438,4,5,6,7,4,1,5,6
8439,2,7,3,0,2,2,5,5
8440,4,6,7,7,1,2,1,6
8441,2,5,4,2,2,2,5,7
8442,0,2,4,4,1,7,4,4
8443,0,2,0,3,4,0,7,4
8444,2,3,4,4,7,1,7,6
8445,2,5,1,0,5,1,5,4
8446,2,4,6,6,6,0,5,6
8447,7,7,1,4,5,5,5,1
8448,5,4,4,2,4,7,2,3
8449,2,4,3,7,2,1,6,7
8450,4,4,4,5,3,0,0,5
8451,0,4,1,5,5,0,7,0
8452,0,5,3,2,6,7,6,6
8453,4,6,6,1,1,2,4,3
8454,5,3,7,2,7,7,4,1
8455,0,6,0,4,6,2,1,4
8456,0,4,4,3,4,7,1,7
8457,6,7,7,3,1,4,6,4
8458,0,4,0,5,3,2,0,1
8459,4,5,6,4,2,2,2,6
8460,4,3,3,5,3,0,4,4
8461,0,4,4,0,0,2,7,3
8462,1,6,0,6,2,4,7,2
8463,1,7,4,3,3,5,6,7
8464,2,3,3,1,2,0,0,7
8465,7,0,3,6,2,3,6,7
8466,5,0,6,2,4,6,4,1
8467,6,2,3,5,5,4,3,1
8468,2,6,4,2,4,6,3,1
8469,3,3,2,6,6,1,1,0
8470,2,3,2,3,4,0,7,7
8471,2,5,0,7,6,2,7,7
8472,3,2,4,5,7,0,3,3
8473,1,2,0,2,4,0,5,4
8474,6,1,5,3,4,0,1,6
8475,7,1,1,3,1,0,7,6
8476,6,1,6,6,4,4,1,3
8477,1,0,2,1,5,5,0,4
8478,3,7,7,6,3,1,2,5
8479,2,0,5,2,1,3,6,3
8480,3,7,6,5,4,2,7,5
8481,0,7,3,5,3,3,5,0
8482,7,1,3,7,1,7,2,4
8483,2,1,6,5,2,7,3,0
8484,1,2,1,1,7,4,1,4
8485,0,5,2,2,5,4,0,1
8486,5,2,6,0,2,2,2,7
8487,5,4,5,0,6,7,6,7
8488,5,3,7,1,6,7,1,5
8489,5,6,1,6,6,0,2,3
8490,7,5,4,5,4,7,7,0
8491,1,7,4,1,4,3,2,0
8492,3,0,1,3,5,7,7,3
8493,3,1,2,5,4,2,4,0
8494,7,4,6,1,4,7,7,3
8495,4,7,2,0,0,6,2,7
8496,6,1,1,2,6,4,5,3
8497,4,0,7,1,6,5,3,6
8498,1,0,6,2,4,2,0,6
8499,2,2,3,7,1,6,5,3
8500,1,0,0,5,0,6,7,7
8501,6,4,1,0,1,3,2,1
8502,3,5,3,7,5,7,2,2
8503,7,5,2,5,5,6,4,7
8504,2,7,7,2,4,1,6,6
8505,4,3,6,0,2,3,1,5
8506,1,2,3,6,3,6,3,4
8507,0,7,4,4,1,4,1,6
8508,6,6,5,4,2,6,0,0
8509,0,1,4,2,5,0,4,6
8510,6,0,3,2,5,0,5,7
8511,3,4,2,5,7,4,4,7
8512,0,5,3,6,5,7,6,0
8513,6,7,6,3,2,7,7,1
8514,1,4,1,0,6,7,1,2
8515,6,5,3,4,4,1,2,1
8516,5,7,5,1,5,1,7,0
8517,0,2,7,7,6,4,6,1
8518,5,3,0,7,5,3,1,3
8519,6,0,2,4,2,2,2,0
8520,5,6,4,2,1,2,7,7
8521,5,2,6,6,0,1,0,1
8522,2,0,0,7,4,4,4,7
8523,1,2,4,4,4,5,5,0
8524,4,3,2,0,4,1,3,4
8525,2,7,0,5,0,4,1,6
8526,3,5,2,2,3,4,2,1
8527,7,3,4,5,7,2,6,2
8528,2,1,4,1,0,0,3,7
8529,0,1,7,3,5,7,3,7
8530,4,5,0,1,6,4,1,4
8531,2,6,5,7,5,0,5,3
8532,5,3,3,2,5,6,5,4
8533,1,3,0,5,1,3,7,1
8534,3,6,4,2,0,0,4,3
8535,1,3,2,7,5,1,2,7
8536,4,2,6,5,2,5,6,5
8537,7,1,4,5,7,5,3,3
8538,7,2,0,5,1,3,0,3
8539,0,3,3,4,6,0,2,2
8540,4,4,1,1,5,4,5,2
8541,4,5,0,3,4,3,6,4
8542,4,4,5,4,1,1,4,0
8543,2,0,4,4,4,3,4,2
8544,5,1,7,4,5,7,5,1
8545,5,5,3,0,3,6,2,3
8546,5,0,3,4,4,5,6,1
8547,3,5,1,7,4,6,1,6
8548,3,6,0,4,2,6,1,0
8549,4,2,6,1,0,4,4,1
8550,5,4,4,3,7,6,4,4
8551,3,7,7,0,0,4,6,0
8552,6,0,7,6,1,5,1,4
8553,1,6,5,7,4,0,7,7
8554,4,0,3,0,4,7,3,0
8555,0,0,2,4,6,6,5,4
8556,6,1,2,1,5,0,2,3
8557,7,4,1,4,4,3,6,0
8558,5,6,6,6,5,0,5,7
8559,2,5,5,6,3,0,2,1
8560,2,5,2,2,3,3,3,0
8561,4,7,0,2,6,0,4,0
8562,3,0,6,5,2,2,1,6
8563,7,1,0,0,7,0,2,6
8564,0,7,4,6,5,1,1,4
8565,7,6,2,2,3,3,5,0
8566,0,5,5,5,4,5,6,0
8567,1,7,0,4,2,0,7,1
8568,7,7,1,3,4,6,6,3
8569,7,3,3,2,6,2,1,7
8570,6,3,2,1,6,5,4,1
8571,3,3,1,4,3,0,2,7
8572,0,4,0,3,2,6,3,0
8573,4,3,6,2,5,5,4,2
8574,0,0,6,4,3,2,1,1
8575,4,6,3,7,7,1,4,7
8576,1,5,1,2,5,7,3,4
8577,2,3,3,6,6,5,4,5
8578,7,2,3,3,2,3,5,2
8579,4,6,4,6,5,0,4,1
8580,5,6,0,4,7,2,3,2
8581,6,0,7,0,1,5,1,4
8582,3,1,6,2,3,2,6,2
8583,1,7,3,6,4,6,3,6
8584,3,7,2,1,5,4,5,7
8585,1,2,3,5,6,6,5,1
8586,3,4,7,4,1,7,6,4
8587,2,7,7,1,7,3,5,0
8588,7,1,0,2,0,7,5,2
8589,6,5,4,4,7,0,6,7
8590,0,1,2,3,1,5,4,4
8591,0,0,2,0,3,0,3,5
8592,7,5,0,6,4,6,6,1
8593,1,2,3,5,0,3,6,4
8594,7,2,6,5,6,6,2,4
8595,5,5,4,5,5,0,3,6
8596,3,3,1,3,2,7,0,7
8597,7,0,6,5,5,0,5,6
8598,3,5,5,0,2,4,5,5
8599,7,7,6,5,0,4,6,4
8600,7,0,3,2,5,5,0,1
8601,1,7,3,5,3,0,6,6
8602,7,0,5,3,2,2,2,7
8603,0,3,6,4,0,2,1,0
8604,2,1,5,7,0,3,1,6
8605,4,4,4,5,0,2,6,5
8606,6,6,3,7,4,4,3,1
8607,5,6,7,6,7,0,3,7
8608,2,3,3,4,1,5,1,7
8609,3,5,3,0,0,2,6,0
8610,6,6,1,1,1,3,1,7
8611,2,1,6,6,4,0,1,2
8612,0,1,0,7,6,7,0,7
8613,5,4,3,0,4,6,6,4
8614,6,6,2,1,6,3,1,2
8615,0,7,6,1,0,7,6,3
8616,0,7,0,4,7,5,6,6
8617,4,7,0,2,7,3,6,7
8618,3,6,2,6,7,7,4,5
8619,2,6,0,2,3,3,7,1
8620,0,5,4,0,1,3,5,4
8621,6,7,5,0,2,3,7,1
8622,5,2,2,3,4,2,4,1
8623,3,0,5,4,5,0,7,1
8624,7,0,4,0,0,2,5,3
8625,2,1,4,4,2,5,6,5
8626,1,1,1,5,1,2,7,4
8627,7,5,7,2,5,6,1,3
8628,0,1,4,5,4,7,3,3
8629,1,4,2,1,6,4,4,4
8630,0,4,1,4,4,4,5,4
8631,7,7,3,3,2,2,3,0
8632,3,6,0,7,2,3,7,2
8633,0,3,4,6,2,2,0,6
8634,0,3,3,3,3,4,5,1
8635,3,5,0,0,5,6,0,6
8636,1,0,5,4,3,1,3,2
8637,4,4,6,5,4,3,0,7
8638,2,7,4,5,6,1,5,3
8639,6,5,0,1,2,0,4,0
8640,7,2,4,3,1,1,3,0
8641,3,7,5,6,3,0,1,0
8642,4,2,3,0,0,2,2,2
8643,4,7,0,1,2,2,7,0
8644,6,2,5,4,2,0,4,1
8645,7,7,7,7,2,5,1,3
8646,1,3,4,3,5,5,4,3
8647,0,2,3,4,0,4,6,4
8648,4,5,2,6,0,3,5,6
8649,6,3,0,1,7,2,7,2
8650,3,1,2,7,3,6,6,0
8651,6,3,2,1,6,7,1,3
8652,7,7,2,3,1,1,4,0
8653,1,3,0,5,3,5,6,7
8654,4,0,3,1,3,4,4,6
8655,5,5,0,4,0,6,6,1
8656,4,7,6,7,4,7,1,7
8657,2,0,1,5,5,7,0,3
8658,5,4,2,4,6,2,1,5
8659,0,6,0,4,5,1,7,3
8660,3,5,2,3,6,5,4,5
8661,4,3,4,1,2,6,3,0
8662,1,3,7,1,0,7,0,6
8663,3,1,5,2,1,6,0,1
8664,0,4,6,1,6,1,4,6
8665,5,7,7,3,4,6,6,1
8666,1,3,3,5,7,7,7,2
8667,1,7,1,3,2,2,2,0
8668,0,6,4,0,7,2,7,3
8669,0,4,7,3,3,5,0,0
8670,5,5,3,4,6,1,5,3
8671,6,0,4,2,3,3,1,3
8672,4,5,7,3,2,1,3,3
8673,3,0,7,1,3,7,2,3
8674,5,4,1,1,7,6,3,2
8675,6,1,1,7,3,1,0,2
8676,7,0,7,1,2,2,5,6
8677,0,5,4,7,4,1,5,0
8678,5,5,0,6,2,5,0,7
8679,2,0,1,2,5,1,2,4
8680,1,4,7,7,6,7,7,5
8681,7,2,5,1,1,3,3,5
8682,6,4,2,7,0,6,7,6
8683,1,4,6,5,0,6,3,0
8684,6,0,6,5,5,1,7,5
8685,7,3,2,4,6,6,5,7
8686,6,6,7,1,5,1,4,2
8687,4,4,0,0,2,5,2,4
8688,1,2,6,5,2,3,2,0
8689,0,2,1,6,1,0,7,3
8690,3,4,7,6,6,7,5,4
8691,0,5,3,5,2,6,3,0
8692,0,2,0,1,0,7,4,0
8693,3,2,6,6,7,2,5,0
8694,1,4,0,7,1,7,5,7
8695,7,4,5,5,1,6,1,6
8696,0,1,1,6,4,5,5,7
8697,5,3,2,4,0,4,3,7
8698,5,6,4,4,4,1,5,4
8699,3,6,5,3,3,6,4,5
8700,4,4,1,2,0,7,3,0
8701,2,1,2,7,3,1,7,2
8702,6,3,2,0,0,3,3,2
8703,4,7,3,1,4,0,3,4
8704,3,1,5,4,6,4,6,6
8705,0,4,2,2,7,0,2,1
8706,4,6,7,3,2,2,3,2
8707,3,3,7,6,2,1,0,1
8708,4,3,3,4,2,0,3,4
8709,5,2,7,7,1,7,2,6
8710,5,0,6,2,6,0,1,2
8711,5,1,0,4,4,2,2,5
8712,4,2,7,4,2,1,7,2
8713,4,7,6,5,5,1,1,1
8714,7,0,1,5,6,4,2,5
8715,7,0,7,7,6,3,5,3
8716,1,2,4,7,4,3,2,1
8717,1,7,1,1,7,1,4,4
8718,1,1,3,7,5,7,2,0
8719,3,2,2,0,2,4,3,0
8720,7,1,3,7,2,7,1,4
8721,7,7,6,6,0,5,1,7
8722,5,0,6,5,6,6,6,5
8723,4,0,5,3,7,0,6,6
8724,4,4,2,3,2,7,6,5
8725,5,6,5,5,3,7,1,6
8726,6,6,7,3,0,7,5,7
8727,6,6,1,4,1,4,5,1
8728,3,7,6,6,0,3,7,6
8729,1,4,7,0,3,5,4,6
8730,3,2,6,1,6,6,2,5
8731,5,4,1,2,7,2,0,2
8732,5,7,2,2,3,5,5,5
8733,0,6,7,0,0,2,7,3
8734,4,2,3,4,0,6,3,6
8735,5,5,4,6,5,5,1,5
8736,4,4,2,6,3,7,6,3
8737,0,4,2,7,5,5,4,0
8738,5,7,0,7,5,1,5,4
8739,1,1,5,2,4,2,5,6
8740,3,3,4,2,2,6,2,2
8741,5,3,0,4,4,6,5,3
8742,7,4,4,6,7,1,1,4
8743,3,6,3,0,0,0,1,6
8744,6,5,7,0,2,4,0,0
8745,1,7,4,7,0,6,0,4
8746,1,3,5,5,1,6,1,4
8747,2,6,6,0,7,5,7,1
8748,7,4,6,1,7,1,2,5
8749,5,7,1,1,6,1,0,4
8750,2,1,7,5,1,4,0,4
8751,0,0,2,3,3,2,3,4
8752,1,7,5,3,3,2,3,4
8753,5,5,1,0,7,4,2,4
8754,1,0,5,6,4,4,1,7
8755,4,4,5,2,7,1,3,7
8756,5,1,7,1,7,0,4,1
8757,7,0,0,0,4,5,1,7
8758,0,4,4,3,2,3,1,0
8759,4,2,3,7,0,4,3,0
8760,4,6,3,3,7,5,0,1
8761,3,3,1,5,2,6,6,0
8762,5,5,3,6,5,4,4,7
8763,6,6,6,5,6,6,1,5
8764,2,3,2,1,7,5,3,0
8765,3,5,5,6,3,0,5,0
8766,2,2,3,3,4,0,3,0
8767,2,5,7,3,4,6,7,6
8768,6,4,6,2,7,3,6,1
8769,4,4,6,5,2,0,0,7
8770,3,6,0,1,4,4,1,0
8771,6,6,1,0,3,4,2,2
8772,7,4,4,7,7,3,6,0
8773,2,3,0,7,0,0,5,2
8774,0,1,0,0,0,2,0,3
8775,2,1,1,7,4,1,1,6
8776,4,3,4,5,0,5,4,0
8777,2,3,6,2,3,1,2,0
8778,4,6,7,7,2,1,6,4
8779,5,4,1,7,1,0,1,7
8780,6,3,6,0,1,7,4,2
8781,6,0,4,3,3,0,3,5
8782,6,1,5,0,5,4,4,5
8783,0,2,4,1,4,1,1,4
8784,5,7,6,6,2,6,0,0
8785,0,7,6,0,1,4,6,2
8786,3,6,6,4,4,4,4,4
8787,1,1,3,2,3,3,0,4
8788,7,5,6,1,3,3,3,1
8789,5,1,5,6,5,4,4,2
8790,4,4,6,6,7,3,7,6
8791,1,1,1,0,1,2,1,3
8792,3,4,6,0,4,0,7,3
8793,3,1,6,0,2,7,1,1
8794,0,1,5,5,6,5,2,6
8795,6,4,3,0,2,6,5,4
8796,4,5,3,5,7,5,5,2
8797,0,1,5,5,4,2,5,7
8798,5,0,4,6,3,0,6,1
8799,0,7,6,5,4,3,4,4
8800,4,3,1,1,4,0,1,4
8801,2,5,2,5,0,3,0,0
8802,6,5,4,1,5,5,2,4
8803,1,5,7,4,7,0,7,5
8804,6,7,7,4,5,7,7,7
8805,1,1,4,0,5,1,4,0
8806,5,1,3,1,4,3,1,7
8807,7,0,6,2,5,7,2,5
8808,1,6,6,6,3,6,4,4
8809,7,6,6,6,5,0,3,0
8810,1,3,6,2,2,5,6,6
8811,4,0,0,0,7,7,6,3
8812,2,0,4,6,1,2,6,4
8813,5,0,6,3,0,2,3,6
8814,0,5,6,0,1,7,2,3
8815,2,2,6,1,0,1,2,6
8816,5,1,1,0,6,5,6,6
8817,6,0,7,4,4,6,4,5
8818,3,0,2,3,1,4,4,1
8819,4,0,6,6,2,5,3,3
8820,4,5,6,7,1,3,1,2
8821,0,4,5,4,6,2,3,6
8822,0,7,6,7,5,4,3,0
8823,1,4,7,1,0,4,2,4
8824,6,7,7,4,2,7,7,3
8825,4,6,5,6,6,5,4,6
8826,0,4,6,0,3,3,5,1
8827,1,4,6,6,5,5,0,0
8828,4,1,7,1,7,7,7,7
8829,7,6,0,1,0,4,4,0
8830,7,1,5,4,5,5,5,4
8831,0,3,4,3,3,6,2,2
8832,3,2,5,2,1,1,6,1
8833,6,4,2,3,3,6,4,7
8834,7,7,5,0,2,2,5,3
8835,1,6,7,6,7,1,5,5
8836,1,2,1,4,4,5,6,4
8837,7,1,4,2,4,0,3,4
8838,7,5,2,0,2,6,2,2
8839,2,7,0,0,3,7,5,7
8840,4,4,5,2,2,4,7,5
8841,0,6,2,2,3,4,0,7
8842,5,1,1,5,7,4,0,3
8843,0,0,0,7,0,3,0,1
8844,0,3,0,0,6,4,1,3
8845,0,1,1,4,1,7,0,7
8846,7,7,1,7,3,4,0,7
8847,5,0,1,6,1,3,6,5
8848,7,3,2,0,1,6,0,6
8849,0,7,2,4,6,6,4,4
8850,6,6,1,0,2,7,2,0
8851,4,2,1,1,0,5,7,2
8852,7,0,6,1,6,1,1,3
8853,2,5,2,2,2,3,2,7
8854,0,0,7,5,3,7,0,7
8855,0,4,7,3,4,1,2,4
8856,4,2,3,1,1,4,7,6
8857,4,7,3,6,3,5,6,5
8858,7,3,7,5,0,4,2,4
8859,2,2,2,5,7,3,6,3
8860,7,0,7,4,3,2,2,3
8861,0,6,6,2,7,4,4,5
8862,0,3,7,3,2,5,4,3
8863,6,2,2,2,4,4,7,0
8864,5,4,1,7,3,3,2,4
8865,7,2,2,4,0,4,7,2
8866,0,4,4,1,4,0,6,3
8867,2,0,0,6,1,7,4,1
8868,7,0,1,5,0,6,2,6
8869,4,3,0,3,5,2,3,0
8870,4,2,5,1,6,6,3,7
8871,5,7,3,2,4,5,4,7
8872,1,4,0,0,7,3,7,6
8873,0,1,1,6,0,7,0,1
8874,1,4,1,5,2,3,7,7
8875,3,0,4,6,5,4,2,5
8876,6,3,3,1,7,2,7,1
8877,6,6,2,6,2,5,4,7
8878,1,3,2,4,7,6,0,6
8879,3,3,1,2,3,1,6,6
8880,0,5,7,1,3,2,7,4
8881,2,0,2,7,6,6,4,7
8882,3,3,0,6,3,2,7,1
8883,0,6,1,3,3,2,2,0
8884,2,3,5,2,5,6,1,3
8885,7,3,4,6,0,0,6,4
8886,2,7,3,7,5,0,1,3
8887,2,6,6,2,0,6,0,5
8888,2,1,0,1,7,0,5,7
8889,7,6,3,2,4,0,7,2
8890,4,5,4,1,0,3,4,0
8891,7,6,5,7,1,2,6,1
8892,3,3,3,5,7,7,0,6
8893,0,4,1,7,4,3,2,2
8894,2,6,0,4,2,1,7,6
8895,1,5,6,1,5,2,3,6
8896,6,4,1,2,3,4,1,4
8897,0,2,1,2,7,1,0,0
8898,0,7,7,4,4,7,3,1
8899,5,6,0,5,6,2,3,6
8900,4,6,2,3,0,0,1,7
8901,7,7,5,1,5,2,3,3
8902,1,6,7,1,3,0,3,4
8903,1,1,6,5,6,4,4,0
8904,5,3,4,6,0,3,2,1
8905,2,6,3,3,2,1,7,0
8906,6,3,7,3,4,0,5,4
8907,1,4,4,1,6,6,0,7
8908,3,0,7,0,1,1,5,6
8909,1,1,1,5,6,1,3,5
8910,4,2,2,4,2,0,4,1
8911,2,6,3,6,4,5,6,3
8912,4,5,1,1,0,0,2,3
8913,4,7,1,6,3,5,5,7
8914,6,4,6,6,1,3,6,4
8915,2,6,4,4,7,0,3,1
8916,1,1,5,6,2,5,6,7
8917,6,1,1,4,6,5,6,5
8918,5,2,7,4,5,1,5,3
8919,4,3,7,1,2,0,2,4
8920,6,6,3,7,7,4,7,0
8921,2,5,5,4,1,2,2,6
8922,0,3,0,0,1,6,2,0
8923,3,1,3,4,5,5,4,1
8924,7,0,5,2,4,7,2,2
8925,2,5,5,7,1,6,1,3
8926,6,2,2,1,7,4,4,7
8927,2,3,2,1,3,7,7,4
8928,6,0,6,7,2,0,3,4
8929,7,0,2,5,7,1,0,7
8930,1,3,0,1,4,2,6,1
8931,1,7,4,7,2,5,6,0
8932,2,0,3,5,5,4,2,4
8933,7,6,5,2,1,5,7,1
8934,4,0,6,6,0,6,0,4
8935,0,6,2,5,1,5,6,3
8936,1,4,0,5,3,4,7,7
8937,4,5,4,3,7,7,2,6
8938,6,5,7,0,7,2,6,6
8939,2,7,2,4,5,2,4,3
8940,7,7,2,5,7,5,5,4
8941,7,4,0,5,5,7,7,0
8942,3,7,6,5,7,0,1,4
8943,2,7,7,2,6,3,3,6
8944,7,0,4,7,5,3,3,0
8945,4,3,5,1,1,7,7,1
8946,1,4,7,4,3,1,4,3
8947,0,3,2,6,6,5,4,1
8948,2,5,2,6,3,6,7,2
8949,6,5,7,2,4,3,1,4
8950,3,5,3,4,7,2,6,2
8951,6,2,7,3,7,3,1,0
8952,4,1,3,1,7,6,6,3
8953,6,1,0,5,1,1,2,4
8954,5,4,6,7,5,3,5,5
8955,0,6,6,3,7,2,2,3
8956,0,4,0,2,0,6,1,3
8957,4,7,1,6,0,3,5,0
8958,7,5,6,2,2,7,7,4
8959,3,0,4,3,2,2,3,4
8960,5,7,5,2,7,5,0,4
8961,0,3,7,3,1,2,0,3
8962,5,2,3,1,6,1,5,7
8963,5,7,2,4,5,4,1,4
8964,5,7,1,1,2,4,7,4
8965,2,6,1,2,0,0,5,3
8966,2,6,3,0,0,4,3,2
8967,2,2,5,4,4,5,1,2
8968,7,2,1,5,3,4,1,5
8969,3,5,1,2,2,1,3,2
8970,0,3,5,5,3,3,2,6
8971,3,7,4,6,5,7,2,2
8972,4,0,2,6,2,0,7,4
8973,5,3,6,4,1,2,6,7
8974,7,6,2,0,4,0,5,3
8975,1,2,7,2,3,2,3,1
8976,1,4,0,2,6,7,7,0
8977,4,3,7,0,4,3,2,3
8978,4,7,3,1,2,1,6,3
8979,7,1,7,2,7,4,1,6
8980,6,1,0,6,5,7,7,2
8981,1,3,5,7,5,6,1,3
8982,3,4,6,4,3,3,2,5
8983,4,0,6,3,0,0,1,5
8984,7,4,7,6,2,1,6,5
8985,5,4,5,2,3,6,4,5
8986,4,1,2,0,6,2,5,2
8987,0,7,1,6,5,4,6,5
8988,7,3,2,7,1,4,4,2
8989,6,6,2,1,6,7,3,6
8990,1,2,2,3,7,6,0,4
8991,3,0,7,6,4,6,0,6
8992,6,7,1,4,6,2,7,1
8993,4,1,3,5,2,1,6,6
8994,0,2,3,7,5,6,7,5
8995,1,7,7,7,3,2,0,5
8996,0,2,4,1,5,5,3,4
8997,6,1,5,6,5,7,5,1
8998,2,1,1,0,0,1,0,4
8999,0,5,1,6,3,2,3,7
9000,3,5,1,1,2,2,1,4
9001,4,2,6,7,3,7,6,7
9002,3,4,0,0,6,4,7,0
9003,4,4,7,1,3,3,4,1
9004,6,2,5,2,1,6,1,3
9005,1,2,0,5,2,0,7,4
9006,1,7,5,2,4,3,1,0
9007,5,5,4,2,2,2,1,3
9008,6,4,7,0,4,2,4,2
9009,0,0,6,2,1,4,6,0
9010,7,2,5,7,7,0,7,5
9011,5,7,2,7,2,6,4,0
9012,6,1,5,3,3,3,2,0
9013,3,5,7,5,6,2,0,6
9014,5,7,3,0,4,2,7,4
9015,2,2,5,6,7,4,1,3
9016,0,1,3,3,4,6,5,2
9017,3,4,1,0,2,1,2,4
9018,4,4,2,0,6,3,0,5
9019,7,1,1,3,5,4,4,6
9020,2,2,2,7,7,4,4,5
9021,6,7,2,5,5,4,5,7
9022,0,4,1,0,5,5,5,5
9023,0,2,5,3,3,7,3,1
9024,6,4,5,5,7,5,7,2
9025,7,0,4,5,2,4,1,7
9026,6,6,2,5,6,2,0,1
9027,3,6,5,6,1,2,0,0
9028,7,5,3,1,5,6,3,2
9029,5,6,3,5,3,4,0,1
9030,7,1,0,1,3,0,5,1
9031,7,7,7,2,2,5,5,1
9032,2,7,3,1,6,2,0,7
9033,6,6,6,4,5,2,1,6
9034,3,0,2,6,4,4,4,6
9035,6,4,0,3,4,5,0,2
9036,3,0,4,7,3,4,7,0
9037,7,1,5,3,0,5,0,4
9038,2,4,6,4,7,3,7,4
9039,2,6,4,3,1,4,7,5
9040,7,3,7,2,7,1,2,0
9041,3,6,7,4,6,3,1,3
9042,4,7,1,2,3,0,1,7
9043,0,1,7,7,5,3,6,3
9044,2,7,3,7,3,5,2,3
9045,1,6,6,0,5,7,5,6
9046,0,0,6,2,4,6,6,3
9047,1,1,2,1,1,7,1,1
9048,4,3,1,5,2,5,0,3
9049,3,3,0,7,1,0,0,2
9050,5,0,5,0,0,3,1,3
9051,2,1,2,4,6,3,6,7
9052,0,1,3,5,7,6,0,5
9053,1,7,0,4,3,0,5,3
9054,5,2,3,4,7,6,5,3
9055,3,7,7,2,1,7,7,1
9056,5,1,4,1,4,5,4,3
9057,0,5,6,4,3,4,1,1
9058,3,6,4,6,6,7,3,5
9059,5,1,5,0,7,7,4,2
9060,1,6,1,7,2,5,3,6
9061,4,3,3,5,5,3,0,5
9062,0,6,6,6,2,7,4,3
9063,7,7,3,3,6,0,4,1
9064,7,6,4,4,0,1,6,2
9065,5,2,6,0,2,2,5,3
9066,4,4,5,3,1,0,1,6
9067,3,7,4,7,6,6,5,6
9068,6,6,6,2,6,7,5,5
9069,0,5,2,5,5,1,0,4
9070,1,2,2,4,5,6,0,4
9071,1,3,4,0,2,6,6,0
9072,0,7,5,7,2,6,3,1
9073,5,4,0,5,1,7,5,2
9074,5,4,0,4,3,1,4,4
9075,0,5,4,1,4,3,6,7
9076,3,6,2,2,0,3,1,2
9077,7,6,2,1,7,1,7,2
9078,7,6,2,0,6,0,4,6
9079,6,3,7,5,0,5,1,0
9080,0,2,0,5,0,5,3,6
9081,7,1,2,6,6,0,7,4
9082,0,0,4,5,5,1,3,4
9083,4,5,0,5,1,7,3,4
9084,2,2,0,2,1,0,2,3
9085,0,0,3,5,5,5,1,0
9086,4,0,6,4,5,4,3,1
9087,1,1,7,5,3,6,0,3
9088,3,1,7,4,2,7,2,2
9089,7,7,0,5,4,5,3,4
9090,6,2,4,5,1,5,7,0
9091,3,6,2,3,2,4,3,1
9092,1,3,3,5,0,5,0,2
9093,6,0,5,1,4,1,0,7
9094,4,4,2,4,0,1,1,7
9095,2,3,2,6,3,0,1,7
9096,5,5,7,3,4,0,1,3
9097,0,0,2,3,5,6,0,1
9098,4,4,4,1,6,4,6,4
9099,3,1,4,4,6,3,2,1
9100,6,3,1,5,4,6,6,3
9101,7,1,6,5,2,7,7,4
9102,2,7,2,7,2,3,1,3
9103,5,4,3,1,3,4,1,2
9104,2,1,2,3,2,0,2,4
9105,7,4,5,1,1,4,6,1
9106,0,7,6,7,5,7,7,6
9107,0,7,2,2,7,7,5,6
9108,2,6,3,1,5,3,3,3
9109,5,2,6,1,4,7,7,6
9110,1,0,2,4,6,1,0,1
9111,0,0,1,4,4,6,7,3
9112,0,5,6,0,3,5,0,6
9113,4,2,0,7,6,3,6,2
9114,1,0,5,0,2,0,1,2
9115,6,1,6,1,7,7,4,6
9116,2,7,3,2,2,2,4,6
9117,3,6,1,0,5,3,2,5
9118,6,4,0,3,7,1,7,6
9119,1,1,1,3,2,4,2,6
9120,3,6,0,1,2,5,2,4
9121,4,4,1,2,1,5,5,2
9122,3,4,2,5,7,7,1,3
9123,5,4,7,3,3,1,6,6
9124,7,4,5,0,2,4,6,2
9125,6,1,5,7,0,2,0,4
9126,7,3,5,2,3,1,6,4
9127,2,2,2,3,2,5,1,6
9128,2,2,6,0,6,5,1,4
9129,2,0,5,5,1,4,2,6
9130,6,7,5,2,7,2,2,3
9131,5,4,0,3,2,3,2,3
9132,4,1,7,0,3,6,2,4
9133,7,5,5,6,6,1,7,2
9134,4,7,3,4,6,6,1,3
9135,0,7,4,6,3,6,7,7
9136,7,1,7,4,6,5,7,7
9137,6,6,2,6,2,6,3,6
9138,1,7,7,0,4,0,1,5
9139,5,1,2,0,4,5,2,2
9140,4,0,4,6,6,4,2,7
9141,1,0,5,5,6,3,4,1
9142,3,5,1,1,0,3,7,4
9143,4,1,4,2,5,4,4,5
9144,7,7,1,1,0,2,3,1
9145,4,1,5,4,4,6,4,7
9146,4,5,4,5,1,6,6,7
9147,1,4,7,7,1,7,1,3
